year,temperature,population,co2,co2_per_capita,coal_co2,coal_co2_per_capita,cumulative_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,share_global_co2,share_global_coal_co2,share_global_cumulative_co2,share_global_cumulative_coal_co2,co2_growth_abs,co2_growth_prct,gdp,co2_per_gdp,co2_including_luc,co2_including_luc_per_capita,co2_including_luc_per_gdp,cumulative_co2_including_luc,cumulative_luc_co2,land_use_change_co2,land_use_change_co2_per_capita,share_global_co2_including_luc,share_global_cumulative_co2_including_luc,share_global_cumulative_luc_co2,share_global_luc_co2,co2_including_luc_growth_abs,co2_including_luc_growth_prct,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,share_global_cumulative_oil_co2,share_global_oil_co2,cement_co2,cement_co2_per_capita,cumulative_cement_co2,share_global_cement_co2,share_global_cumulative_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,cumulative_other_co2,other_co2_per_capita,other_industry_co2,share_global_cumulative_other_co2,share_global_other_co2,share_global_cumulative_flaring_co2,share_global_flaring_co2,co2_including_luc_per_unit_energy,co2_per_unit_energy,energy_per_capita,energy_per_gdp,primary_energy_consumption,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,ghg_excluding_lucf_per_capita,ghg_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
1937,-0.01,135159270,1792.60986328125,13.262944221496582,1144.9510498046875,8.471124649047852,63575.5546875,52751.2265625,0.0,1956.37841796875,8644.0810546875,0.0,0.0,120.94155883789062,0.894807755947113,513.63525390625,3.800222158432007,40.10879135131836,33.055381774902344,38.1928596496582,35.100074768066406,79.19820404052734,4.622256755828857,1462308700160.0,1.2258764505386353,2378.3369140625,17.5965518951416,1.626426100730896,167906.515625,104501.125,585.72705078125,4.333606243133545,25.719465255737305,35.199153900146484,33.162132263183594,12.25920295715332,37.208831787109375,1.589357852935791,28.507474899291992,0.013647417537868023,0.06934823095798492,0.0853729397058487,0.0023772912099957466,63.50920486450195,62.522857666015625,10.368090629577637,0.07671017199754715,145.6064453125,25.39374542236328,38.816551208496094,92.8473892211914,86.03392028808594,78.26445007324219,0.02007964439690113,2.7139499187469482,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1938,-0.03,136108915,1515.7498779296875,11.136301040649414,906.7937622070312,6.662265777587891,65091.3046875,53658.0234375,0.0,2071.69873046875,9126.27734375,0.0,0.0,115.3204574584961,0.8472660183906555,482.1958923339844,3.5427210330963135,36.07828903198242,28.09110450744629,38.14080047607422,34.952693939208984,-276.86004638671875,-15.444522857666016,1373407805440.0,1.1036415100097656,2072.3115234375,15.225391387939453,1.5088828802108765,169978.8125,105057.6875,556.5615844726562,4.089089870452881,23.006587982177734,34.97319030761719,32.837913513183594,11.580097198486328,-306.0254821777344,-12.867206573486328,28.3160400390625,0.01368352398276329,0.07035692781209946,0.08645680546760559,0.002416352042928338,63.342872619628906,60.50217056274414,9.239151954650879,0.06788057833909988,154.84559631347656,23.96634292602539,37.432621002197266,92.3800048828125,85.11164855957031,80.46495056152344,0.01616719923913479,2.200500011444092,100.00000762939453,100.0,,,,,,,,,,,,,,,,,,,,
1939,-0.01,137254990,1670.92041015625,12.17384147644043,1024.9879150390625,7.467764377593994,66762.2265625,54683.0078125,0.0,2195.82080078125,9634.43359375,0.0,0.0,124.12194061279297,0.9043164253234863,508.1576232910156,3.702288866043091,37.58726501464844,29.836698532104492,38.12675094604492,34.84071731567383,155.17056274414062,10.23721694946289,1469481091072.0,1.1370819807052612,2196.521240234375,16.003215789794922,1.4947597980499268,172175.328125,105583.2890625,525.6007690429688,3.8293747901916504,23.724443435668945,34.762916564941406,32.51306915283203,10.920372009277344,124.20966339111328,5.993771553039551,28.153881072998047,0.013807246461510658,0.07142854481935501,0.08769159018993378,0.0024557998403906822,63.2264404296875,61.20600509643555,10.792335510253906,0.07862982898950577,165.637939453125,30.241853713989258,36.861541748046875,92.11000061035156,87.82550811767578,83.32559967041016,0.020841864868998528,2.860650062561035,100.00000762939453,100.0,,,,,,,,,,,,,,,,,,,,
1940,0.16,138601511,1874.985107421875,13.527883529663086,1168.8819580078125,8.433399200439453,68637.2109375,55851.88671875,0.0,2329.52734375,10192.0556640625,0.0,0.0,133.70669555664062,0.964684247970581,557.6204833984375,4.023191928863525,38.622398376464844,30.808561325073242,38.14011764526367,34.745548248291016,204.06463623046875,12.212705612182617,1592319803392.0,1.1775178909301758,2458.513671875,17.738000869750977,1.5439822673797607,174633.84375,106166.8203125,583.5286254882812,4.210117340087891,24.902013778686523,34.570194244384766,32.19525909423828,11.628495216369629,261.9924621582031,11.927604675292969,27.99987030029297,0.013920504599809647,0.07259707897901535,0.0890132263302803,0.0024956476408988237,63.26362609863281,63.91304397583008,11.548563003540039,0.08332205563783646,177.18649291992188,36.7430419921875,36.85379409790039,91.80667114257812,87.0965805053711,86.5530014038086,0.023285459727048874,3.227400064468384,100.00000762939453,100.0,,,,,,,,,,,,,,,,,,,,
1941,0.21,140152562,2043.5849609375,14.581146240234375,1294.7623291015625,9.238235473632812,70680.796875,57146.65234375,0.0,2471.060546875,10780.7900390625,0.0,0.0,141.53298950195312,1.0098494291305542,588.7351684570312,4.200673580169678,41.154441833496094,33.334415435791016,38.22106170654297,34.712257385253906,168.5999298095703,8.992063522338867,1815098687488.0,1.1258809566497803,2653.640869140625,18.933944702148438,1.4619816541671753,177287.5,106776.8671875,610.0559692382812,4.352799415588379,26.18340492248535,34.40524673461914,31.880512237548828,11.801815032958984,195.12728881835938,7.9367995262146,27.88189125061035,0.014142168685793877,0.07384131103754044,0.09052003920078278,0.0025365599431097507,63.4494514465332,66.84877014160156,14.520137786865234,0.10360237210988998,191.70663452148438,33.53923797607422,36.579986572265625,91.8305892944336,92.22599029541016,90.58724975585938,0.028784701600670815,4.034249782562256,100.00000762939453,100.0,,,,,,,,,,,,,,,,,,,,
1942,0.15,141912292,2198.264892578125,15.49030590057373,1458.5968017578125,10.278157234191895,72879.0625,58605.25,0.0,2624.915771484375,11346.4833984375,0.0,0.0,153.85528564453125,1.0841575860977173,565.6932373046875,3.986217498779297,44.37690734863281,37.309532165527344,38.381656646728516,34.77250289916992,154.6798095703125,7.5690388679504395,2013171023872.0,1.091941475868225,2817.810546875,19.855998992919922,1.399687647819519,180105.296875,107396.421875,619.5457153320312,4.365694522857666,27.74790382385254,34.27658462524414,31.575130462646484,11.911100387573242,164.16946411132812,6.186568737030029,27.79990577697754,0.014405574649572372,0.07514651864767075,0.09213177114725113,0.002579676453024149,63.64823532104492,67.68968200683594,16.085342407226562,0.11334706842899323,207.79197692871094,41.91474914550781,36.94397735595703,91.87859344482422,92.65658569335938,94.62149810791016,0.028427768498659134,4.034249782562256,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1943,0.13,143884915,2272.05908203125,15.79080867767334,1470.8028564453125,10.222078323364258,75151.125,60076.05078125,0.0,2796.867431640625,11959.4189453125,0.0,0.0,171.95152282714844,1.1950628757476807,612.9359130859375,4.259903907775879,45.12461471557617,37.47231674194336,38.555843353271484,34.83395004272461,73.79430389404297,3.35693359375,2203245346816.0,1.0312329530715942,2897.2841796875,20.13612174987793,1.3150074481964111,183002.578125,108021.6484375,625.2249755859375,4.345312595367432,28.26099967956543,34.16145706176758,31.279199600219727,11.98482894897461,79.47366333007812,2.820408344268799,27.70469093322754,0.01459922082722187,0.07647547870874405,0.09370056539773941,0.0026258635334670544,63.903316497802734,69.02420806884766,12.041095733642578,0.08368560671806335,219.83306884765625,34.591129302978516,36.806846618652344,92.007080078125,94.01399993896484,98.94915008544922,0.030077163130044937,4.32765007019043,100.00001525878906,100.0,,,,,,,,,,,,,,,,,,,,
1944,0.24,145884958,2444.903564453125,16.75912094116211,1545.8502197265625,10.596364974975586,77596.0234375,61621.90234375,0.0,2983.44140625,12659.5390625,0.0,0.0,186.5742645263672,1.2789137363433838,700.1197509765625,4.799122333526611,47.839332580566406,39.96590042114258,38.793033599853516,34.94651794433594,172.84454345703125,7.607400417327881,2361835651072.0,1.0351709127426147,3076.39404296875,21.08780860900879,1.3025436401367188,186078.96875,108653.1328125,631.4904174804688,4.32868766784668,29.793773651123047,34.07886505126953,30.99402618408203,12.109183311462402,179.10989379882812,6.181991100311279,27.65220832824707,0.014880320988595486,0.07787764072418213,0.09543368220329285,0.0026757160667330027,64.15414428710938,68.7645263671875,8.031585693359375,0.05505423992872238,227.86465454101562,35.43771743774414,36.75679397583008,92.15434265136719,94.41978454589844,103.27680206298828,0.029664812609553337,4.32765007019043,100.00001525878906,100.0,,,,,,,,,,,,,,,,,,,,
1945,0.12,147912803,2359.551513671875,15.952314376831055,1421.423095703125,9.609871864318848,79955.578125,63043.32421875,0.0,3181.117919921875,13386.916015625,0.0,0.0,197.6764678955078,1.3364391326904297,727.3772583007812,4.917608737945557,55.51540756225586,47.40810775756836,39.14096450805664,35.154869079589844,-85.35218811035156,-3.4910261631011963,2314667556864.0,1.0193911790847778,2988.880126953125,20.207040786743164,1.29127836227417,189067.859375,109282.4609375,629.32861328125,4.254727363586426,31.683338165283203,34.03818130493164,30.719335556030273,12.141376495361328,-87.51385498046875,-2.844691276550293,27.622560501098633,0.015144672244787216,0.07923465222120285,0.0971088781952858,0.0027295569889247417,64.54216003417969,72.1357650756836,9.11367416381836,0.06161518022418022,236.97833251953125,39.64002990722656,36.85989761352539,92.09587860107422,91.22236633300781,107.2376937866211,0.02677861414849758,3.960900068283081,100.00001525878906,99.99999237060547,,,,,,,,,,,,,,,,,,,,
1946,-0.02,149968835,2257.49365234375,15.053086280822754,1298.7581787109375,8.660186767578125,82213.0703125,64342.08203125,0.0,3384.22119140625,14123.9345703125,0.0,0.0,203.10317993164062,1.3543026447296143,737.0184326171875,4.914477348327637,48.67030334472656,40.15559005737305,39.352535247802734,35.24345779418945,-102.05772399902344,-4.325300216674805,2103900897280.0,1.0730037689208984,2889.6435546875,19.268293380737305,1.373469352722168,191957.5,109914.609375,632.14990234375,4.215208530426025,29.46981430053711,33.95893478393555,30.454687118530273,12.23414421081543,-99.23661041259766,-3.320193290710449,27.539106369018555,0.015367900021374226,0.08054015785455704,0.09869549423456192,0.002787436358630657,64.54812622070312,64.65645599365234,14.65301513671875,0.09770707041025162,251.63134765625,40.332664489746094,37.0456428527832,92.01325225830078,90.73833465576172,111.19860076904297,0.02641148678958416,3.960900068283081,100.00001525878906,99.99999237060547,,,,,,,,,,,,,,,,,,,,
1947,0.02,152053446,2485.8544921875,16.348556518554688,1449.230712890625,9.531061172485352,84698.921875,65791.3125,0.0,3608.307373046875,14915.2763671875,0.0,0.0,224.08624267578125,1.4737334251403809,791.3422241210938,5.204368591308594,48.37714385986328,40.01688003540039,39.56917953491211,35.336307525634766,228.36070251464844,10.115671157836914,2070709141504.0,1.2004846334457397,3114.926513671875,20.485734939575195,1.5042800903320312,195072.421875,110543.6796875,629.0722045898438,4.13717794418335,30.38079833984375,33.89518737792969,30.201011657714844,12.299885749816895,225.28306579589844,7.796227931976318,27.479698181152344,0.015662234276533127,0.08193810284137726,0.10044947266578674,0.0028491325210779905,64.5611343383789,64.79434967041016,16.64749526977539,0.10948449373245239,268.2788391113281,38.543052673339844,37.135169982910156,91.91127014160156,90.3980712890625,115.74629211425781,0.029908562079072,4.547699928283691,100.00001525878906,100.0,,,,,,,,,,,,,,,,,,,,
1948,0.05,154167035,2582.55859375,16.751691818237305,1433.1903076171875,9.296346664428711,87281.484375,67224.5,0.0,3860.072265625,15789.6220703125,0.0,0.0,251.76478576660156,1.6330649852752686,874.34521484375,5.671414852142334,47.686431884765625,38.32617950439453,39.76948165893555,35.39517593383789,96.70425415039062,3.8901805877685547,2168923226112.0,1.1907100677490234,3210.67822265625,20.825971603393555,1.4803098440170288,198283.09375,111171.8046875,628.1195068359375,4.074278831481934,30.642045974731445,33.83701705932617,29.958282470703125,12.407777786254883,95.75167846679688,3.0739665031433105,27.426910400390625,0.015994636341929436,0.08336933702230453,0.10227812826633453,0.0029141518753021955,64.59992218017578,65.26880645751953,18.417081832885742,0.11946187168359756,286.6959228515625,35.633811950683594,37.03493118286133,91.77576446533203,89.87674713134766,120.58740234375,0.031401652842760086,4.841100215911865,100.00001525878906,100.0,,,,,,,,,,,,,,,,,,,,
1949,-0.04,156416114,2164.8623046875,13.84040355682373,1063.102294921875,6.796628952026367,89446.34375,68287.609375,0.0,4125.140625,16603.345703125,0.0,0.0,265.06842041015625,1.6946362257003784,813.7230834960938,5.202296733856201,41.268096923828125,29.977706909179688,39.804466247558594,35.29587173461914,-417.6965026855469,-16.173744201660156,2126235566080.0,1.0181666612625122,2744.836669921875,17.548297882080078,1.2909373044967651,201027.9375,111751.78125,579.9745483398438,3.707895040512085,26.786508560180664,33.71584701538086,29.714107513427734,11.596619606018066,-465.8416748046875,-14.509135246276855,27.302614212036133,0.016230324283242226,0.0845891535282135,0.10380120575428009,0.0029817281756550074,64.40694427490234,60.878211975097656,18.787668228149414,0.12011338025331497,305.48358154296875,32.245887756347656,36.6997184753418,91.53886413574219,88.22257232666016,124.76834869384766,0.026729663833975792,4.180950164794922,100.00001525878906,100.0,,,,,,,,,,,,,,,,,,,,
1950,-0.02,148281552,2541.4853515625,17.139591217041016,1257.2318115234375,8.478680610656738,91987.828125,69544.8359375,43.12161636352539,4444.359375,17500.146484375,43.12161636352539,0.2908090353012085,319.2186584472656,2.152787446975708,896.8006591796875,6.0479583740234375,42.334999084472656,32.602745056152344,39.87030792236328,35.24324417114258,376.62310791015625,17.3970947265625,2320610099200.0,1.095179796218872,3013.298583984375,20.32146644592285,1.2984941005706787,204041.234375,112223.59375,471.81329345703125,3.1818745136260986,26.36667823791504,33.57763671875,29.415241241455078,8.696758270263672,268.4620666503906,9.780621528625488,27.197084426879883,0.016590053215622902,0.0859372466802597,0.10557812452316284,0.003050823463127017,63.80598831176758,54.407291412353516,20.124553680419922,0.13571852445602417,325.608154296875,30.04609489440918,36.204200744628906,91.45539855957031,90.39021301269531,129.7561492919922,0.033637359738349915,4.987800121307373,100.00001525878906,100.0,58.569725036621094,58.569725036621094,,,,,,,,,,,,,,,,,,
1951,0.04,150598448,2618.71142578125,17.388702392578125,1211.5985107421875,8.045225143432617,94606.5390625,70756.4375,85.82193756103516,4820.56787109375,18460.806640625,42.7003173828125,0.2835375666618347,376.20904541015625,2.498093843460083,960.661865234375,6.378962516784668,41.04694366455078,29.8420352935791,39.90196990966797,35.13435363769531,77.22624206542969,3.038620948791504,2497407877120.0,1.0485718250274658,3025.928466796875,20.092693328857422,1.2116276025772095,207067.171875,112630.8046875,407.2169494628906,2.703991651535034,25.260536193847656,33.41685104370117,29.094982147216797,7.272924900054932,12.629759788513184,0.4191398620605469,27.077171325683594,0.017028899863362312,0.0872768685221672,0.10742674767971039,0.0031209795270115137,63.28810119628906,55.13584899902344,22.04059410095215,0.14635339379310608,347.64874267578125,29.0622615814209,35.64878845214844,91.37168884277344,90.39437866210938,135.2574005126953,0.036529261618852615,5.50124979019165,100.0000228881836,100.0,55.91017150878906,53.4587516784668,,,,,,,,,,,,,,,,,,
1952,0.08,152941728,2551.219482421875,16.68099021911621,1074.17333984375,7.023415565490723,97157.7578125,71830.609375,131.50460815429688,5223.35498046875,19461.775390625,45.682682037353516,0.29869338870048523,402.7865905761719,2.6335952281951904,1000.9667358398438,6.5447587966918945,39.45758056640625,26.793651580810547,39.89017105102539,34.971553802490234,-67.49209594726562,-2.577298879623413,2590801657856.0,0.9847220182418823,2911.757080078125,19.03834342956543,1.1238826513290405,209978.9375,112991.34375,360.53759765625,2.3573527336120605,23.886211395263672,33.23297882080078,28.762794494628906,6.298272132873535,-114.17139434814453,-3.7731051445007324,26.938695907592773,0.017512449994683266,0.08855259418487549,0.1092575192451477,0.003192477161064744,62.764732360839844,54.4588508605957,22.255512237548828,0.1455162912607193,369.9042663574219,27.53013038635254,35.027305603027344,91.27169799804688,90.09171295166016,140.61195373535156,0.03501039370894432,5.354549884796143,100.0000228881836,100.0,55.054298400878906,53.515281677246094,,,,,,,,,,,,,,,,,,
1953,0.2,155451200,2612.97119140625,16.808948516845703,1065.955078125,6.857168674468994,99770.7265625,72896.5625,175.12448120117188,5646.6962890625,20511.8515625,43.61985778808594,0.2806015908718109,423.34161376953125,2.723308563232422,1050.0789794921875,6.755039215087891,39.30602264404297,26.360851287841797,39.87465286254883,34.80530548095703,61.751808166503906,2.420485019683838,2709832597504.0,0.9642555713653564,2950.095947265625,18.977632522583008,1.0886635780334473,212929.015625,113328.46875,337.1246337890625,2.168684720993042,23.638826370239258,33.04714584350586,28.426586151123047,5.780490875244141,38.33881759643555,1.316690444946289,26.79417610168457,0.01800689287483692,0.08983569592237473,0.11110815405845642,0.003265565261244774,62.23331832885742,53.79226303100586,23.52085304260254,0.15130700170993805,393.42510986328125,26.242883682250977,34.340084075927734,91.11408996582031,89.21330261230469,147.06675720214844,0.04152299836277962,6.454800128936768,100.0000228881836,100.0,54.690250396728516,53.621280670166016,,,,,,,,,,,,,,,,,,
1954,-0.12,158205872,2489.462158203125,15.735587120056152,913.4461669921875,5.773781776428223,102260.1953125,73810.0078125,214.07644653320312,6090.6962890625,21575.06640625,38.95198440551758,0.2462107390165329,443.9998474121094,2.8064687252044678,1063.212158203125,6.720434188842773,36.66382598876953,22.612783432006836,39.78982162475586,34.5745964050293,-123.50899505615234,-4.726761817932129,2691885432832.0,0.9248024821281433,2821.567138671875,17.834781646728516,1.0481750965118408,215750.59375,113660.578125,332.1049499511719,2.0991950035095215,22.05438995361328,32.83312225341797,28.086917877197266,5.53166389465332,-128.5286407470703,-4.356760025024414,26.618574142456055,0.018478771671652794,0.0910479798913002,0.11286721378564835,0.003340460592880845,61.5935173034668,51.39908981323242,24.130537033081055,0.15252618491649628,417.5556335449219,24.817747116088867,33.59516525268555,90.92301177978516,88.56092834472656,152.7880401611328,0.03616363927721977,5.72130012512207,100.0000228881836,100.0,53.811912536621094,50.18808364868164,,,,,,,,,,,,,,,,,,
1955,-0.16,161136448,2728.511962890625,16.93292808532715,1026.2218017578125,6.368650913238525,104988.703125,74836.2265625,255.72154235839844,6569.8857421875,22722.96875,41.64508056640625,0.25844606757164,479.1895446777344,2.9738121032714844,1147.9034423828125,7.12379789352417,36.65756607055664,23.468402862548828,39.701656341552734,34.3516731262207,239.0497283935547,9.602462768554688,2882221375488.0,0.9466698169708252,3042.590087890625,18.88207244873047,1.055640697479248,218793.1875,113974.65625,314.07806396484375,1.949143648147583,22.324695587158203,32.61960220336914,27.740510940551758,5.077597618103027,221.02297973632812,7.833337783813477,26.442121505737305,0.01900864578783512,0.09234961867332458,0.11477560549974442,0.003417347790673375,60.854217529296875,49.65272903442383,26.58375358581543,0.16497667133808136,444.139404296875,24.713956832885742,32.88777160644531,90.66951751708984,87.5665283203125,159.7563018798828,0.04324440658092499,6.968249797821045,100.0000228881836,100.0,51.69647979736328,43.005828857421875,,,,,,,,,,,,,,,,,,
1956,-0.27,164063408,2859.994873046875,17.432252883911133,1068.3577880859375,6.511858940124512,107848.703125,75904.5859375,302.250732421875,7075.77490234375,23926.755859375,46.529197692871094,0.2836049497127533,505.8891296386719,3.0834975242614746,1203.7867431640625,7.3373260498046875,36.09166717529297,23.23963165283203,39.59663009643555,34.12203598022461,131.48287963867188,4.818844795227051,2938405388288.0,0.9733152985572815,3162.714599609375,19.27739143371582,1.0763370990753174,221955.90625,114277.375,302.71966552734375,1.8451383113861084,22.09333038330078,32.39964294433594,27.388164520263672,4.736660957336426,120.1244125366211,3.948092460632324,26.257966995239258,0.01954256184399128,0.09369593858718872,0.11673487722873688,0.00349637889303267,60.044979095458984,47.99695587158203,28.390270233154297,0.17304450273513794,472.5296630859375,24.343408584594727,32.208553314208984,90.33060455322266,86.14859771728516,166.7978973388672,0.04291998967528343,7.041599750518799,100.0000228881836,100.0,50.13836669921875,43.01338577270508,,,,,,,,,,,,,,,,,,
1957,0.05,166949120,2835.772216796875,16.98584747314453,1024.0806884765625,6.134088516235352,110684.46875,76928.671875,345.808349609375,7616.42041015625,25120.41796875,43.55763244628906,0.26090362668037415,540.6452026367188,3.2383830547332764,1193.66162109375,7.149852275848389,34.64365005493164,21.87366485595703,39.452117919921875,33.869564056396484,-24.222719192504883,-0.8469521999359131,2993553408000.0,0.9472929835319519,3115.6650390625,18.662363052368164,1.0407915115356445,225071.5625,114557.265625,279.8929443359375,1.6765165328979492,21.09716796875,32.161128997802734,27.02882957458496,4.2519989013671875,-47.04947280883789,-1.4876306056976318,26.05571746826172,0.020080523565411568,0.09501423686742783,0.1186724305152893,0.0035776738077402115,59.14956283569336,45.537593841552734,27.005510330200195,0.1617589294910431,499.53515625,22.02556800842285,31.423166275024414,89.81771850585938,83.60502624511719,173.6194610595703,0.04086005315184593,6.821549892425537,100.00001525878906,100.0,48.759056091308594,40.943199157714844,,,,,,,,,,,,,,,,,,
1958,0.1,170147104,2747.107666015625,16.145484924316406,888.3441162109375,5.221035957336426,113431.5859375,77817.015625,379.9055480957031,8187.12109375,26340.462890625,34.09718322753906,0.2003982663154602,570.7009887695312,3.3541622161865234,1220.0460205078125,7.170536994934082,32.635189056396484,18.68474578857422,39.25354766845703,33.5582275390625,-88.6645736694336,-3.126645088195801,2963550502912.0,0.9269649982452393,3006.372314453125,17.669254302978516,1.0144494771957397,228077.921875,114816.53125,259.2646484375,1.5237675905227661,19.788393020629883,31.89823341369629,26.663782119750977,3.8267955780029297,-109.29280090332031,-3.5078465938568115,25.842470169067383,0.02068210206925869,0.0962759256362915,0.12061934918165207,0.003661320311948657,58.28091812133789,44.74991226196289,27.75792121887207,0.16314072906970978,527.2930908203125,21.389202117919922,30.665864944458008,89.12908935546875,80.85591125488281,179.78085327148438,0.036212194710969925,6.161399841308594,100.00001525878906,100.00000762939453,47.232337951660156,35.84843444824219,,,,,,,,,,,,,,,,,,
1959,0.04,173324608,2831.923095703125,16.33884048461914,910.9778442382812,5.255906105041504,116263.5,78727.9921875,410.6612243652344,8780.3310546875,27598.921875,30.75565528869629,0.1774454116821289,593.209716796875,3.4225361347198486,1258.4573974609375,7.2606964111328125,31.976655960083008,18.41092872619629,39.03716278076172,33.241764068603516,84.81561279296875,3.087449073791504,3183156920320.0,0.8896586894989014,3012.96142578125,17.383344650268555,0.9465324878692627,231090.890625,114997.5703125,181.03823852539062,1.044503927230835,18.87764549255371,31.61393928527832,26.272377014160156,2.5483083724975586,6.589183807373047,0.2191781997680664,25.60761070251465,0.021293731406331062,0.09755278378725052,0.12259388715028763,0.0037473738193511963,57.377811431884766,43.32563018798828,30.23398208618164,0.1744356006383896,557.527099609375,20.802766799926758,29.89717674255371,88.29853820800781,78.23648834228516,188.0694122314453,0.04782096669077873,8.28855037689209,100.0000228881836,100.0,45.831336975097656,33.54179382324219,,,,,,,,,,,,,,,,,,
1960,-0.05,176188576,2897.315185546875,16.444398880004883,917.9639282226562,5.2101216316223145,119160.8125,79645.9609375,440.9771423339844,9410.35546875,28880.552734375,30.315935134887695,0.17206527292728424,630.0247802734375,3.575854778289795,1281.630615234375,7.274198055267334,30.86298942565918,17.81569480895996,38.78738021850586,32.91330337524414,65.3918685913086,2.309095859527588,3262376312832.0,0.8880996108055115,3078.90283203125,17.47504234313965,0.9437607526779175,234169.796875,115179.15625,181.5878448486328,1.0306447744369507,19.296504974365234,31.350818634033203,25.924850463867188,2.7646994590759277,65.94124603271484,2.188587188720703,25.378984451293945,0.02190425619482994,0.09884555637836456,0.12458585947751999,0.0038360455073416233,56.37783432006836,40.99323654174805,28.79810905456543,0.16345049440860748,586.3251953125,18.285375595092773,28.992876052856445,87.30718994140625,75.49479675292969,196.65133666992188,0.04870888963341713,8.581950187683105,91.22111511230469,31.19893455505371,44.76165008544922,34.0092658996582,,,,,,,,,,,,,,,,,,
1961,0.04,179087280,2886.872802734375,16.11992073059082,887.4428100585938,4.95536470413208,122047.6953125,80533.3984375,469.17529296875,10046.7705078125,30177.8671875,28.198143005371094,0.15745475888252258,636.414794921875,3.553657054901123,1297.316162109375,7.244044303894043,30.651220321655273,17.952495574951172,38.54536437988281,32.61380386352539,-10.442239761352539,-0.3604114055633545,3338583932928.0,0.8646997809410095,2952.53173828125,16.48655128479004,0.884366512298584,237122.328125,115244.8203125,65.65888214111328,0.3666306138038635,19.018510818481445,31.09971809387207,25.587953567504883,1.0753076076507568,-126.3710708618164,-4.10441780090332,25.15757942199707,0.022488413378596306,0.10010380297899246,0.12652158737182617,0.003929366823285818,55.33133316040039,39.15240478515625,28.69881248474121,0.16025042533874512,615.0239868164062,17.474876403808594,28.127769470214844,86.16109466552734,72.15530395507812,205.45333862304688,0.04914921894669533,8.802000045776367,83.92870330810547,30.124698638916016,43.791439056396484,32.705448150634766,,,,,,,,,,,,,,,,,,
1962,0.01,181917808,2993.902099609375,16.457443237304688,920.8181762695312,5.0617265701293945,125041.6015625,81454.21875,492.0972900390625,10723.1376953125,31512.615234375,22.92198371887207,0.12600186467170715,676.3670654296875,3.7179815769195557,1334.74755859375,7.337090969085693,30.703351974487305,18.68245506286621,38.31107711791992,32.3411750793457,107.02925109863281,3.707444667816162,3539745112064.0,0.8457959294319153,3204.32568359375,17.614139556884766,0.9052419066429138,240326.65625,115455.234375,210.42352294921875,1.1566956043243408,20.48310661315918,30.886272430419922,25.303611755371094,3.570924997329712,251.79391479492188,8.52806568145752,24.951452255249023,0.02308126538991928,0.10142038017511368,0.12852881848812103,0.0040271710604429245,54.23650360107422,37.47249221801758,29.878496170043945,0.1642417311668396,644.9025268554688,16.93377113342285,27.291919708251953,84.9146728515625,69.89553833007812,214.62210083007812,0.0504005067050457,9.168749809265137,78.02394104003906,30.28285789489746,42.52054214477539,26.674936294555664,,,,,,,,,,,,,,,,,,
1963,-0.02,184649872,3126.487548828125,16.931978225708008,987.00830078125,5.345296382904053,128168.0859375,82441.2265625,512.74755859375,11441.59375,32871.87109375,20.650304794311523,0.11183492094278336,718.4554443359375,3.890906810760498,1359.256103515625,7.36126184463501,30.438013076782227,19.31696319580078,38.07086181640625,32.08219909667969,132.58546447753906,4.428517818450928,3692868403200.0,0.8466284871101379,3232.81689453125,17.50782012939453,0.8754216432571411,243559.46875,115561.5703125,106.32927703857422,0.5758426785469055,20.301244735717773,30.673988342285156,25.01699447631836,1.8810770511627197,28.49126434326172,0.8891463279724121,24.754318237304688,0.023703819140791893,0.10277469456195831,0.13060897588729858,0.0041304687038064,53.09690475463867,35.70438003540039,31.435142517089844,0.17024187743663788,676.337646484375,16.895156860351562,26.533035278320312,83.6682357788086,68.63202667236328,224.30430603027344,0.05243545398116112,9.68220043182373,73.10531616210938,30.493791580200195,41.09137725830078,22.816455841064453,,,,,,,,,,,,,,,,,,
